x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,label
-0.006718900845246646,-0.1815123407512726,-0.00851700000000033,0.0,0.0,0.0,0.00671879699002637,0.18151234954791795,0.008517099999999722,0.013789456636809427,0.36299262493748563,0.017494999999999816,0.025355680604862825,0.3603377635922856,0.0613813999999997,0.06053198591025786,0.35226543822210954,0.1948502999999997,0.0995796802316648,0.09265917769473608,0.18936359999999963,0.0003510515303946255,-0.13941346285873255,0.19794709999999993,0.002223422716675117,0.36564747706199785,-0.026391199999999948,-0.032952978980601594,0.37371981089896017,-0.15986009999999995,-0.07402193035238272,0.11768431730025966,-0.20387840000000024,-0.11011973517876632,-0.12873994960737814,-0.24696770000000035,0.028168529564746636,-0.1875188347546833,0.09067610000000004,0.08696022143538604,-0.6006344078456213,0.07157020000000003,0.1680947445098045,-0.9609786314320804,0.044994599999999885,-0.041606234611633514,-0.1755058457564496,-0.10771010000000025,-0.010296892485781679,-0.5899948366839923,-0.15116690000000021,0.035456700407783565,-0.9540673273823608,-0.1964511,-0.055840817812564156,0.4800120597047392,0.009490099999999835,walking
-0.005945245118167656,-0.18132661777956435,-0.011044800000000077,0.0,0.0,0.0,0.005945366126230437,0.18132661461833122,0.011044699999999796,0.01193456088264603,0.3626468332820666,0.021937100000000154,0.023389601728694448,0.3597915763207978,0.06578969999999984,0.05822738036242957,0.351100943436964,0.19918129999999978,0.09635813556340042,0.0907399730765686,0.19015739999999992,-0.001048176776809428,-0.14243365477281103,0.2004381999999998,0.0004793660879460122,0.36550208526888284,-0.021915499999999977,-0.034358530346970464,0.3741927159145729,-0.15530709999999992,-0.07449391311135511,0.1196326641658014,-0.1987798999999999,-0.11646573896790585,-0.125472988449392,-0.24031709999999995,0.028717302716736427,-0.1882126372644998,0.08822969999999986,0.09408031256997565,-0.5981004353404208,0.05467600000000017,0.17400090470972734,-0.9618612976180512,0.016789900000000024,-0.04060778242497874,-0.17444060308882414,-0.11031920000000017,-0.026475567209620132,-0.5863297235676894,-0.16077710000000023,0.03437699820455071,-0.9538238192705111,-0.2184322999999999,-0.06000680806735888,0.4780325678791706,0.013767199999999757,walking
-0.0038948118118459743,-0.18072138123521989,-0.012735800000000186,0.0,0.0,0.0,0.0038948732065580837,0.18072136709113226,0.012735999999999859,0.007680774986977284,0.3614816132710348,0.025103000000000097,0.01869365987164893,0.3580371739463951,0.06897809999999982,0.05226530767587275,0.3475419088007212,0.20267200000000019,0.09285024102138867,0.08911241953894374,0.18896539999999984,-0.004778803229130683,-0.14333966577846052,0.19516,-0.003332075873336844,0.3649260687344591,-0.018772300000000186,-0.036903793707670385,0.3754213225186216,-0.1524662000000001,-0.07608708355290696,0.11858476690654102,-0.2006562999999999,-0.11904501099237824,-0.1265025234061644,-0.24496200000000012,0.02941558388051704,-0.18886900118418876,0.086754,0.09955870440451285,-0.6000237232426212,0.04214990000000007,0.17831286241993544,-0.9569943820531556,-0.002026199999999978,-0.03720520200525565,-0.17257376442265593,-0.11222550000000009,-0.039919550010742086,-0.5908533823155554,-0.16556060000000006,0.02251892833770648,-0.9445871812488279,-0.23549979999999993,-0.06313939497834405,0.4775082619203843,0.0211576,walking
-0.0026379647207612706,-0.1803802413822588,-0.013741500000000073,0.0,0.0,0.0,0.002637980030696847,0.18038022227315245,0.013741399999999793,0.005018641093926805,0.36080188189759826,0.027202599999999855,0.01553689835989124,0.3573406782544807,0.07102370000000002,0.04764892988775034,0.3467833349333718,0.20483439999999975,0.09205582447407655,0.08864038751283729,0.1894591000000001,-0.00798509466332058,-0.1430562946328169,0.19024330000000012,-0.0054994934952363956,0.36426309172386573,-0.016618500000000314,-0.03761154261003427,0.37482043254813924,-0.15042920000000004,-0.06461338233998057,0.1194240530378877,-0.20820280000000002,-0.10895224442188446,-0.1246038919023267,-0.2589876000000002,0.029534841488530396,-0.18855468039684542,0.0860341,0.10502367595994518,-0.597706639329607,0.036288499999999946,0.17923781748308446,-0.9575925184850361,-0.009426799999999957,-0.03481071372993306,-0.1722058017229477,-0.11351700000000031,-0.08935138124002456,-0.5845051809953974,-0.15614790000000012,0.022432735744329725,-0.9262035306879811,-0.23068929999999988,-0.06630201137797133,0.4762939139094018,0.02196290000000012,walking
-0.0018503653291958733,-0.18014667342471685,-0.01480579999999998,0.0,0.0,0.0,0.0018503966052004217,0.1801466560417059,0.01480579999999998,0.0033836304293009406,0.3603031009025872,0.029317600000000166,0.013419759190313671,0.3569159924991209,0.0731698999999999,0.04407880165832585,0.34656669105639804,0.20718119999999995,0.09039627461558081,0.08769962302963927,0.19307439999999998,-0.013859717966731348,-0.14269929265091044,0.1903469000000002,-0.006652425888017586,0.3636901993800102,-0.014534700000000011,-0.03731146392680508,0.3740395122635985,-0.14854600000000007,-0.04566005139438148,0.12133092810361752,-0.21533259999999999,-0.08589173368318376,-0.12158755092338511,-0.2726484,0.02932821311967513,-0.18813543292034285,0.08537639999999991,0.10913505450900363,-0.5945107923319163,0.032976399999999906,0.17991831167891956,-0.9593118715747357,-0.013874599999999848,-0.03302884278311363,-0.17215791131179675,-0.1149880999999997,-0.15026654095795142,-0.5704217831951304,-0.14679960000000003,0.007745950790418954,-0.9088413633694659,-0.2161375999999997,-0.07088870521584448,0.47350666006782915,0.025185400000000246,walking
-0.0007796577331224235,-0.17977078410444625,-0.015057300000000051,0.0,0.0,0.0,0.0007797298197839055,0.17977077249460366,0.015057399999999888,0.0013156676700416814,0.35951592926874604,0.030432900000000096,0.010884342163341856,0.35583161233053,0.07440289999999994,0.04012822043487072,0.34455775053558524,0.2087810000000001,0.08397883919426487,0.08520299344418826,0.19438090000000008,-0.02610071622939137,-0.14256141626613023,0.19097980000000003,-0.00825300921652384,0.3632002357505477,-0.013536900000000074,-0.03749689242959459,0.3744741174205265,-0.14791510000000008,-0.028814447943509305,0.12271172162415396,-0.2194088999999999,-0.05707243302807818,-0.12006983010345244,-0.2806262999999998,0.02936981225941857,-0.18829447641184763,0.0856056999999999,0.11150441297882571,-0.5938265177398349,0.03154330000000005,0.1828685293170441,-0.9586846365850253,-0.016912399999999828,-0.03092902811059855,-0.1712470901012033,-0.11572020000000016,-0.19390365603487794,-0.5567718256571574,-0.13340849999999982,-0.039741787646096566,-0.8996479147793134,-0.19014070000000016,-0.07737742334657673,0.4693144164840607,0.028479900000000224,walking
0.0009581584630940282,-0.17917800022299565,-0.01694310000000021,0.0,0.0,0.0,-0.000958061940268695,0.17917799488112712,0.016943299999999883,-0.002005423795391089,0.35831560344359376,0.033973699999999774,0.0071130966791743515,0.3539692098027865,0.07792789999999972,0.03499665231317539,0.34066937224113714,0.21225650000000007,0.0714246950737413,0.08145190326905025,0.19327809999999968,-0.04581367313195864,-0.14219542970077506,0.18831259999999972,-0.011123965112254209,0.362662001745698,-0.009980400000000333,-0.039007547347364856,0.37596186106191826,-0.14430910000000008,-0.020442187030843578,0.12276541017594322,-0.21487919999999994,-0.0325299508670162,-0.1209335183425547,-0.27700610000000037,0.030130185258641886,-0.1889639831870057,0.0838608999999999,0.11377330503043064,-0.5955415837627633,0.02788119999999994,0.1895543384622654,-0.9560693667338215,-0.02278810000000009,-0.028213812537096795,-0.169392018273836,-0.1177473,-0.20793004954941327,-0.5493286174086186,-0.12142610000000031,-0.11480333631530129,-0.8998396018113407,-0.17283650000000028,-0.08525492065763735,0.4644608200814073,0.028038499999999633,walking
0.003243880358553588,-0.17847798572693435,-0.01975119999999997,0.0,0.0,0.0,-0.0032437917113606806,0.17847798474009982,0.019750999999999852,-0.0064464626381688026,0.35692841589581376,0.0399756,0.002255466803862821,0.35194302552045376,0.08370880000000014,0.028871539751498476,0.3367057242458964,0.21743129999999988,0.054415332708025343,0.07782306130744768,0.18888660000000002,-0.07055833624860385,-0.14090489821442118,0.17812459999999986,-0.015148369678431434,0.3619138280327956,-0.0037575000000003023,-0.04176448182919147,0.37715115110702657,-0.13748009999999988,-0.021824826508596767,0.12144274859067841,-0.20336920000000003,-0.020313326801679535,-0.1235743803841956,-0.2646394000000001,0.03175269634101373,-0.1895048585538888,0.08094069999999975,0.11888715086941204,-0.5968880846880694,0.025982099999999786,0.20154088554963806,-0.9531286996163222,-0.023701500000000042,-0.025264937630196292,-0.16745111650881386,-0.12044290000000002,-0.1965047275199693,-0.5497047820844813,-0.11455640000000011,-0.19493330780413115,-0.9066119924228903,-0.15047480000000002,-0.09344094597003001,0.4597916228461653,0.03453459999999975,walking
0.005624100368141225,-0.17786577726022487,-0.02242349999999993,0.0,0.0,0.0,-0.005624042872492689,0.17786577834867803,0.02242349999999993,-0.011190720843596662,0.355734563116429,0.045139300000000215,-0.002851084939817207,0.3506144071356004,0.08877920000000028,0.022632204592794636,0.33499177709702704,0.22223900000000008,0.0368942023327697,0.07600698951014645,0.1856757,-0.09503582772461984,-0.13822038582270604,0.16807300000000014,-0.019530273597604637,0.36085474680463825,0.0014994000000001506,-0.04501359511030583,0.37647740126828866,-0.1319602999999998,-0.03022039939718671,0.11892942733902784,-0.17904589999999976,-0.02345236631230828,-0.12701487594567878,-0.22515832000000008,0.03399475463836729,-0.1891627526083199,0.07822990000000019,0.12949514980018517,-0.5948031190141906,0.023255100000000084,0.22116697627347787,-0.9497851043346401,-0.02580310000000008,-0.02274659537379837,-0.16656880654783504,-0.12307690000000004,-0.17201608312442404,-0.5563360109237198,-0.11548869999999978,-0.2538035305548799,-0.9162224222886428,-0.12319330000000006,-0.10078392848900401,0.45592752670316716,0.04119830000000002,walking
0.007553871341154285,-0.17751124773727375,-0.02034849999999988,0.0,0.0,0.0,-0.00755384744208147,0.17751124993637785,0.02034860000000016,-0.015174854029950797,0.35505476299244554,0.04025560000000006,-0.0071305532170599165,0.35060292216024824,0.08397660000000018,0.01737693277520414,0.33704498193180965,0.21721890000000021,0.023658613445142043,0.07726396428630557,0.1799906,-0.11278916006545991,-0.13415419610688725,0.16103320000000032,-0.02321904289833094,0.359506623321041,-0.003465199999999946,-0.04772653790137653,0.3730645934938816,-0.13670749999999998,-0.041080470713881406,0.11527469130747652,-0.09743719999999989,-0.039397121180812025,-0.1307832056041706,-0.18567724000000005,0.03629675137756235,-0.18749441475062986,0.08046760000000042,0.14626887291356805,-0.5880103130060419,0.02698260000000019,0.25093462151789925,-0.9431159005635273,-0.02197239999999967,-0.021189052693580068,-0.1675280845086588,-0.12116479999999985,-0.14625191566093323,-0.566290642344445,-0.11608639999999992,-0.27328526805082565,-0.926218880311699,-0.10510339999999996,-0.10640051907442341,0.45313312838461517,0.03519260000000024,walking
