x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,label
-0.0106785611066911,-0.168582786451875,0.022191700000000036,0.0,0.0,0.0,0.010678562730401875,0.16858278449028405,-0.02219189999999971,0.020977059555194126,0.33713659543786034,-0.04477589999999987,0.05524902954076375,0.33842430804211837,-0.019533399999999812,0.16333346667868487,0.34248510398425414,0.060074800000000206,0.2523337157104301,0.10084848266193376,0.02220460000000024,0.22324639083132178,-0.13302172942629806,0.10663789999999995,-0.013294891134258593,0.33584888254617107,-0.0700189,-0.12137929557961069,0.3317880862919329,-0.1496268999999999,-0.1817005746108578,0.08481106489691122,-0.20534639999999982,-0.2847324920440289,-0.14315085697092061,-0.2031868000000001,0.07497048679581372,-0.1677037293513065,0.07007930000000018,0.09538561738161261,-0.5937082851897785,0.022377099999999928,0.1272543575816795,-0.9678746507303332,-0.04507159999999999,-0.09632763934826345,-0.16946184236097311,-0.025695900000000105,-0.1572050334621637,-0.5942865159720444,-0.02734710000000007,-0.1915328930592252,-0.9725600107733811,-0.06303389999999975,-0.026077416239334923,0.4551496081692204,-0.03131919999999999,looking
-0.01144904720820514,-0.16891602186616267,0.019145599999999874,0.0,0.0,0.0,0.011448990311461722,0.16891602171802217,-0.01914579999999999,0.022267025486917464,0.3378089890663224,-0.03887300000000016,0.056509976990312634,0.3385880428688517,-0.013475800000000149,0.16450300727535325,0.34104617385144015,0.06661949999999983,0.2516625390504373,0.09869728526255224,0.02699220000000002,0.2195917634363301,-0.13762566564190384,0.10266170000000008,-0.011975895096173266,0.3370299369585128,-0.06427059999999996,-0.11996890625093519,0.33457180823146476,-0.14436600000000022,-0.17903173663940394,0.08307718699078756,-0.17866800000000005,-0.27774441250772797,-0.14693774733834436,-0.16173949999999992,0.07408542770845451,-0.1692251177591396,0.06754399999999983,0.0893052766124073,-0.5935288122458326,0.0036496000000001416,0.12067891938050512,-0.9634871090080664,-0.08326400000000023,-0.09698351971987584,-0.16860692610429004,-0.029252899999999915,-0.16411205025087336,-0.5923955225221452,-0.042633400000000155,-0.1989022476211781,-0.9683928847639202,-0.09700739999999985,-0.02410615511349535,0.4555998133245351,-0.02071270000000025,looking
-0.011662206011434844,-0.16892884055228202,0.019053700000000173,0.0,0.0,0.0,0.011662155842507538,0.16892884445929354,-0.019053700000000173,0.022897796177194944,0.3378344267413932,-0.03853889999999982,0.05685550269149862,0.33851172781449834,-0.012935699999999883,0.1639387198153207,0.34064598524966344,0.0678103000000001,0.25215488271913733,0.09889154728976869,0.030717699999999848,0.22171693159933822,-0.13823580245132588,0.10529499999999992,-0.011059943141679456,0.33715713944232883,-0.06414240000000015,-0.1181431716168807,0.335022837074774,-0.14488840000000014,-0.17486550602094136,0.08265232663113874,-0.17009419999999986,-0.2707837642988824,-0.1469148351248125,-0.14724270000000006,0.07336039290670282,-0.1693283220369448,0.0676985000000001,0.09197398145018384,-0.5926876497778996,-0.0013104999999997702,0.12316999005925726,-0.9628850265857817,-0.09115269999999986,-0.0966848229181086,-0.1685293586235956,-0.029590999999999923,-0.1631155434359618,-0.5926038839115981,-0.04289789999999982,-0.19536924530764224,-0.9687053811482028,-0.10045120000000018,-0.02432688720859021,0.4549120871740438,-0.019632699999999836,looking
-0.011632303835355684,-0.16884452415814621,0.01957240000000038,0.0,0.0,0.0,0.011632285308822403,0.16884452795571986,-0.01957209999999998,0.022972343411780713,0.3376681030166851,-0.03948439999999964,0.056837962411885254,0.33845079155667185,-0.01368749999999963,0.16365820165506526,0.3409190229525775,0.06767120000000038,0.2523419813759896,0.09855828724279495,0.03412660000000001,0.22367545396925684,-0.1383743674332366,0.11012350000000026,-0.010893312081980749,0.33688543273554916,-0.06528129999999965,-0.11771357546417037,0.3344171498321976,-0.14663999999999966,-0.1742040205463464,0.08207195020836286,-0.17775449999999982,-0.270288607292033,-0.14781747876062762,-0.15995999999999988,0.07314976459251324,-0.16893023700643284,0.06903160000000019,0.09550163038247043,-0.5926884520178064,0.003636699999999937,0.12799834564327747,-0.9643573701854988,-0.07575739999999964,-0.0964143891365414,-0.16875881123035907,-0.02988679999999988,-0.15904039560400107,-0.5934954615219017,-0.03643859999999988,-0.18832806199100494,-0.9707575881575913,-0.08653249999999968,-0.024902998148795964,0.4546443713338362,-0.020658899999999925,looking
-0.011529141306879837,-0.16882738788065813,0.019803000000000015,0.0,0.0,0.0,0.011529145755689287,0.16882738764052543,-0.01980309999999985,0.022808878552645694,0.3376376803182675,-0.03990979999999977,0.05666540468113167,0.33847465423111595,-0.013930799999999799,0.16346953568678793,0.3411163168478675,0.06801950000000012,0.2522182494892007,0.09806723943999607,0.03640990000000022,0.223388813116923,-0.13858992465212622,0.11190010000000017,-0.011047651266354892,0.33680072246166304,-0.06588890000000003,-0.11785180398146072,0.3341590320529863,-0.14783909999999967,-0.1748436972877114,0.08260517118124497,-0.18533849999999985,-0.272751891678318,-0.1477586897841262,-0.17058349999999978,0.07314615440332412,-0.16873956259399048,0.06995459999999998,0.09759523888045117,-0.5935537733871743,0.012473100000000237,0.1324463611398227,-0.9665054849291277,-0.05880850000000004,-0.09620444031776056,-0.16891521372406218,-0.030348499999999667,-0.15482130737246352,-0.5941878175610731,-0.027819499999999664,-0.18192669285681795,-0.9726853273581849,-0.06700419999999996,-0.0251544750112718,0.4548265420837916,-0.021774499999999808,looking
-0.01136608573901594,-0.16892618532029316,0.018980399999999786,0.0,0.0,0.0,0.011366093588254371,0.16892618018958747,-0.018980600000000347,0.022516236623056296,0.3378386055511191,-0.038257600000000114,0.056256209449918035,0.33858457821979526,-0.012251599999999918,0.16268016751249406,0.340938901861057,0.06978960000000001,0.2520378199496289,0.0983314495221486,0.03750279999999995,0.22116056883781315,-0.138459070758966,0.11198259999999971,-0.011223714098395645,0.337092642957571,-0.06426360000000031,-0.11764768577178701,0.33473831727473746,-0.14630480000000023,-0.1744198290498388,0.08490858875338592,-0.19208690000000006,-0.27416413042397725,-0.14523515905550388,-0.18135760000000012,0.07307522125420271,-0.1689576988309927,0.06891639999999999,0.09859779395245945,-0.5947410947467996,0.019983799999999885,0.13604607089628845,-0.9684515667498812,-0.04876860000000027,-0.0958073901473026,-0.16889467243055462,-0.03095530000000002,-0.15163721845261693,-0.5944081668634663,-0.02248410000000023,-0.1775983611348331,-0.9737364062746819,-0.05425499999999994,-0.02533406323341946,0.45506135370555056,-0.02122400000000013,looking
-0.011070174720538008,-0.16909975243244246,0.017608599999999974,0.0,0.0,0.0,0.011070173450415763,0.16909974458171,-0.01760869999999981,0.02198534894616007,0.33818781796792174,-0.035369900000000065,0.055415487318933594,0.3387633970698755,-0.009126199999999862,0.16086629549270004,0.3405783208209807,0.07366699999999993,0.25186935668366045,0.09975699084202816,0.03726830000000003,0.2182746997836659,-0.13760115934419181,0.1109325000000001,-0.011444765731897498,0.3376122404046739,-0.06161379999999994,-0.11689557986699593,0.3357973269747819,-0.1444071,-0.17245947617408686,0.08831121419583088,-0.20148929999999998,-0.2730601712283318,-0.1409500513683853,-0.2008926999999998,0.07288705109537323,-0.1693914286796917,0.068079,0.09959137525165482,-0.5956840544602654,0.028341999999999867,0.1392466890035981,-0.9698035656196021,-0.035000699999999885,-0.09502740637521688,-0.1688080762445056,-0.03286169999999977,-0.1494931047515186,-0.5943042713040279,-0.020744399999999885,-0.1750797472125002,-0.9739918103519111,-0.047408100000000175,-0.026141555933729282,0.4549958644375141,-0.016751300000000136,looking
-0.010569471924508845,-0.16927154615106826,0.015609699999999727,0.0,0.0,0.0,0.010569462323777475,0.16927153909466972,-0.015609800000000007,0.021049506391026988,0.33853253236669606,-0.03135110000000019,0.054014459021332784,0.33898899173722197,-0.004438799999999965,0.15807129771319134,0.3404278670913896,0.08050489999999977,0.25156901843784013,0.10210879620454011,0.033816499999999916,0.215954389308482,-0.13603918876406687,0.10204319999999978,-0.01191543673105758,0.3380760643024073,-0.05826330000000013,-0.11597227606881566,0.3366371987037827,-0.14320710000000014,-0.16994799387872522,0.09135845620009139,-0.21334279999999994,-0.27023231037538675,-0.13707763924618294,-0.22723380000000004,0.07269593558284902,-0.16971037943365505,0.0674722000000001,0.10136586382747134,-0.5960512837897869,0.030338200000000093,0.14254909170411353,-0.9705122655728281,-0.028572099999999878,-0.0938349011150848,-0.168832712282399,-0.036252800000000196,-0.14788487253005508,-0.5941801221524033,-0.023229399999999956,-0.173444875592477,-0.9739170841623597,-0.047348100000000226,-0.02822685104426817,0.45444978509480105,-0.010072300000000034,looking
-0.009857757116997675,-0.16937961263525175,0.01435770000000014,0.0,0.0,0.0,0.009857749169957828,0.1693796091794792,-0.014357799999999976,0.01965241398592285,0.33874925015909846,-0.02894830000000015,0.052103522146285414,0.33923349578505385,-0.0013768999999999032,0.15470363692495362,0.34076405996733444,0.0857610000000002,0.2509284824827528,0.10477969219290935,0.03220650000000003,0.2147920948498943,-0.13417156733660945,0.09674210000000016,-0.012798697583102363,0.3382649861043893,-0.05651979999999979,-0.11539881015132403,0.3367344264784613,-0.1436576999999999,-0.16810023904853888,0.0926916126336694,-0.21752100000000008,-0.2672247714379268,-0.13575237063372228,-0.23543890000000012,0.0726405352176706,-0.1696812884619851,0.0675517000000001,0.1040440541444694,-0.5958066667024398,0.030212399999999917,0.14607903008649523,-0.9707097782664939,-0.02413489999999996,-0.09235608292386566,-0.1690779360814107,-0.038836299999999824,-0.146326835564684,-0.5942745306866903,-0.025813900000000167,-0.17187865251905063,-0.9739619005697798,-0.04838830000000005,-0.03183579497500072,0.45339337475042796,-0.006059699999999779,looking
-0.00901742787095612,-0.16940486971754856,0.013561499999999782,0.0,0.0,0.0,0.009017431651263955,0.16940487052158465,-0.013561500000000226,0.017935433943106656,0.33879981399461134,-0.02726790000000001,0.04993062266530874,0.3394617808570566,0.0008742999999999945,0.15132069629630476,0.34156144815515477,0.09006669999999994,0.2498386503450854,0.10713535428246052,0.033529300000000095,0.21463313440825854,-0.13255735592870488,0.09742270000000008,-0.014059759575974324,0.3381378230237496,-0.0554102000000003,-0.11544983108714532,0.33603815765671025,-0.14460249999999997,-0.1673448388934067,0.09171605617587639,-0.21666690000000033,-0.2649222428525978,-0.1378550832940706,-0.23426839999999993,0.07276888979236147,-0.1692928489502584,0.06790209999999997,0.10715394324468507,-0.5951452104795274,0.031259499999999996,0.1495214182455291,-0.970580150818775,-0.01812199999999997,-0.09080377915446529,-0.16951689031842698,-0.04077909999999996,-0.14463936707594213,-0.5946414583581943,-0.026328300000000304,-0.1700735482935165,-0.9743205144737014,-0.0467951000000002,-0.0366713280627587,0.45189011291663256,-0.004840900000000037,looking
